month,region,branch_id,apps_units,approvals_units,pipeline_dollars
2024-12,East Texas,HOU-B04,21,11,5294894.97
2024-12,East Texas,HOU-B05,48,28,12152850.52
2024-12,East Texas,HOU-B05,43,35,10860014.54
2024-12,East Texas,HOU-B05,44,28,10907861.08
2024-12,East Texas,HOU-B06,33,18,8269287.36
2024-12,East Texas,HOU-B06,35,21,9232203.43
2024-12,East Texas,HOU-B06,45,24,10877855.45
2024-12,East Texas,HOU-B07,35,24,8409854.28
2024-12,East Texas,HOU-B07,26,21,6269853.29
2024-12,East Texas,HOU-B07,38,25,9513084.42
2024-12,East Texas,HOU-B08,36,20,9206221.18
2024-12,East Texas,HOU-B08,45,32,11758329.68
2024-12,East Texas,HOU-B08,27,18,6862862.18
2024-12,East Texas,HOU-B09,22,18,5564547.37
2024-12,East Texas,HOU-B09,44,25,11265724.51
2024-12,East Texas,HOU-B09,39,23,9445363.18
2024-12,East Texas,HOU-B10,17,12,4221532.94
2024-12,East Texas,HOU-B10,38,24,9183149.44
2024-12,East Texas,HOU-B10,49,27,11984877.4
2024-12,West Texas,WTX-B01,40,25,10165326.22
2024-12,West Texas,WTX-B01,34,28,8449439.16
2024-12,West Texas,WTX-B01,41,27,10145418.4
2024-12,West Texas,WTX-B02,24,18,6544031.16
2024-12,West Texas,WTX-B02,46,27,11192318.27
2024-12,West Texas,WTX-B02,25,20,6322821.71
2024-12,West Texas,WTX-B03,40,26,10223351.69
2024-12,West Texas,WTX-B03,48,34,11510584.66
2024-12,West Texas,WTX-B03,38,28,9679705.38
2024-12,West Texas,WTX-B04,68,42,15699414.51
2024-12,West Texas,WTX-B04,23,17,5288790.83
2024-12,West Texas,WTX-B04,38,21,9634744.38
2024-12,West Texas,WTX-B05,70,42,17355421.92
2024-12,West Texas,WTX-B05,43,29,10989209.77
2024-12,West Texas,WTX-B05,51,35,12805792.63
2024-12,West Texas,WTX-B06,38,27,8789195.57
2024-12,West Texas,WTX-B06,51,29,13338312.5
2024-12,West Texas,WTX-B06,30,17,7562389.92
2024-12,West Texas,WTX-B07,15,10,3832099.59
2024-12,West Texas,WTX-B07,38,22,9243756.71
2024-12,West Texas,WTX-B07,40,30,10085949.95
2024-12,West Texas,WTX-B08,33,27,8176155.16
2024-12,West Texas,WTX-B08,34,25,8044544.31
2024-12,West Texas,WTX-B08,22,12,5551217.21
2024-12,West Texas,WTX-B09,28,15,7183803.98
2024-12,West Texas,WTX-B09,46,30,12151619.68
2024-12,West Texas,WTX-B09,27,20,6622283.95
2024-12,West Texas,WTX-B10,25,17,6623168.91
2024-12,West Texas,WTX-B10,47,32,11545009.97
2024-12,West Texas,WTX-B10,21,12,5319799.83
2025-01,South Texas,SATX-B01,42,25,10342011.68
2025-01,South Texas,SATX-B01,30,20,7877353.5
2025-01,South Texas,SATX-B01,17,9,4179542.61
2025-01,South Texas,SATX-B02,50,37,11996634.07
2025-01,South Texas,SATX-B02,36,21,8483350.72
2025-01,South Texas,SATX-B02,38,23,9566144.18
2025-01,South Texas,SATX-B03,33,24,8147953.01
2025-01,South Texas,SATX-B03,26,19,6755382.4
2025-01,South Texas,SATX-B03,23,17,5820063.17
2025-01,South Texas,SATX-B04,40,27,9674998.96
2025-01,South Texas,SATX-B04,46,37,10947824.63
2025-01,South Texas,SATX-B04,26,16,6399672.95
2025-01,South Texas,SATX-B05,17,14,4202294.16
2025-01,South Texas,SATX-B05,26,17,6198987.89
2025-01,South Texas,SATX-B05,44,32,11354368.99
2025-01,South Texas,SATX-B06,50,28,12286627.3
2025-01,South Texas,SATX-B06,40,26,10349377.71
2025-01,South Texas,SATX-B06,60,33,14983012.76
2025-01,South Texas,SATX-B07,38,24,9822283.72
2025-01,South Texas,SATX-B07,38,26,9166211.48
2025-01,South Texas,SATX-B07,56,37,13596183.7
2025-01,South Texas,SATX-B08,41,32,10404021.88
2025-01,South Texas,SATX-B08,37,24,8985519.53
2025-01,South Texas,SATX-B08,50,28,12583784.79
2025-01,South Texas,SATX-B09,46,32,11095551.53
2025-01,South Texas,SATX-B09,41,34,9901497.52
2025-01,South Texas,SATX-B09,22,16,5348511.67
2025-01,South Texas,SATX-B10,42,33,10198522.34
2025-01,South Texas,SATX-B10,30,23,7308944.61
2025-01,South Texas,SATX-B10,38,26,9337031.13
2025-01,Central Texas,ATX-B01,56,36,14197902.54
2025-01,Central Texas,ATX-B01,53,37,14009668.38
2025-01,Central Texas,ATX-B01,26,14,6660451.57
2025-01,Central Texas,ATX-B02,37,25,9130488.41
2025-01,Central Texas,ATX-B02,44,34,11293428.33
2025-01,Central Texas,ATX-B02,29,19,6851615.01
2025-01,Central Texas,ATX-B03,41,24,10258326.37
2025-01,Central Texas,ATX-B03,47,35,11551590.37
2025-01,Central Texas,ATX-B03,38,28,9683184.4
2025-01,Central Texas,ATX-B04,62,42,15205202.47
2025-01,Central Texas,ATX-B04,40,28,9559836.52
2025-01,Central Texas,ATX-B04,46,34,11792628.77
2025-01,Central Texas,ATX-B05,43,30,10546269.15
2025-01,Central Texas,ATX-B05,38,27,9385003.93
2025-01,Central Texas,ATX-B05,44,24,10775217.79
2025-01,Central Texas,ATX-B06,42,32,10096266.37
2025-01,Central Texas,ATX-B06,42,31,10663400.16
2025-01,Central Texas,ATX-B06,40,30,9668363.24
2025-01,Central Texas,ATX-B07,55,38,13499574.79
2025-01,Central Texas,ATX-B07,44,36,11265314.94
2025-01,Central Texas,ATX-B07,30,21,7624510.32
2025-01,Central Texas,ATX-B08,37,27,9439490.21
2025-01,Central Texas,ATX-B08,44,28,10588061.19
2025-01,Central Texas,ATX-B08,33,19,7978841.0
2025-01,Central Texas,ATX-B09,37,23,9497797.73
2025-01,Central Texas,ATX-B09,20,15,4912256.14
2025-01,Central Texas,ATX-B09,39,31,9889319.39
2025-01,Central Texas,ATX-B10,28,21,7050682.98
2025-01,Central Texas,ATX-B10,61,49,15344834.73
2025-01,Central Texas,ATX-B10,49,37,12197322.62
2025-01,North Texas,DFW-B01,64,41,15859137.83
2025-01,North Texas,DFW-B01,38,28,9411387.22
2025-01,North Texas,DFW-B01,20,13,4906061.56
2025-01,North Texas,DFW-B02,32,24,7868852.44
2025-01,North Texas,DFW-B02,25,16,6263867.43
2025-01,North Texas,DFW-B02,32,19,8039256.26
2025-01,North Texas,DFW-B03,48,36,12313845.58
2025-01,North Texas,DFW-B03,37,27,9857729.49
2025-01,North Texas,DFW-B03,41,32,10113408.19
2025-01,North Texas,DFW-B04,17,10,4250766.47
2025-01,North Texas,DFW-B04,53,42,13682495.48
2025-01,North Texas,DFW-B04,51,36,12467692.02
2025-01,North Texas,DFW-B05,40,28,10328202.28
2025-01,North Texas,DFW-B05,55,46,13961428.22
2025-01,North Texas,DFW-B05,40,29,10231183.04
2025-01,North Texas,DFW-B06,30,23,7490574.41
2025-01,North Texas,DFW-B06,31,19,8022110.61
2025-01,North Texas,DFW-B06,36,26,9153948.56
2025-01,North Texas,DFW-B07,41,27,10398504.08
2025-01,North Texas,DFW-B07,29,18,7552143.05
2025-01,North Texas,DFW-B07,26,14,6778024.73
2025-01,North Texas,DFW-B08,40,31,9847552.72
2025-01,North Texas,DFW-B08,52,29,13055726.69
2025-01,North Texas,DFW-B08,27,18,6608042.27
2025-01,North Texas,DFW-B09,42,30,10486447.81
2025-01,North Texas,DFW-B09,43,25,10834419.0
2025-01,North Texas,DFW-B09,38,31,9235157.32
2025-01,North Texas,DFW-B10,56,33,15138645.69
2025-01,North Texas,DFW-B10,42,34,10258730.23
2025-01,North Texas,DFW-B10,46,26,11094819.82
2025-01,East Texas,HOU-B01,28,21,7078382.91
2025-01,East Texas,HOU-B01,36,26,8460872.38
2025-01,East Texas,HOU-B01,45,28,10988372.91
2025-01,East Texas,HOU-B02,30,22,7608781.08
2025-01,East Texas,HOU-B02,37,23,8944816.52
2025-01,East Texas,HOU-B02,31,25,7969041.68
2025-01,East Texas,HOU-B03,38,27,9544917.8
2025-01,East Texas,HOU-B03,37,28,9021393.92
2025-01,East Texas,HOU-B03,51,32,13361223.83
2025-01,East Texas,HOU-B04,31,23,7687276.64
2025-01,East Texas,HOU-B04,58,36,14516150.7
2025-01,East Texas,HOU-B04,28,15,6722107.04
2025-01,East Texas,HOU-B05,50,40,12271526.41
2025-01,East Texas,HOU-B05,11,6,2852044.47
2025-01,East Texas,HOU-B05,39,25,9963197.25
2025-01,East Texas,HOU-B06,53,32,14186694.0
2025-01,East Texas,HOU-B06,58,44,14089954.32
2025-01,East Texas,HOU-B06,35,22,8577593.51
2025-01,East Texas,HOU-B07,47,29,11918630.53
2025-01,East Texas,HOU-B07,25,17,6174812.86
2025-01,East Texas,HOU-B07,41,26,10535860.0
2025-01,East Texas,HOU-B08,26,19,6131303.66
2025-01,East Texas,HOU-B08,51,42,12687168.95
2025-01,East Texas,HOU-B08,47,27,11027209.9
2025-01,East Texas,HOU-B09,36,22,8619697.89
2025-01,East Texas,HOU-B09,62,46,15034278.74
2025-01,East Texas,HOU-B09,49,35,12130265.68
2025-01,East Texas,HOU-B10,32,22,7973981.22
2025-01,East Texas,HOU-B10,44,35,11410826.52
2025-01,East Texas,HOU-B10,29,16,7246214.41
2025-01,West Texas,WTX-B01,50,39,12069447.53
2025-01,West Texas,WTX-B01,39,26,9159785.11
2025-01,West Texas,WTX-B01,25,14,6154689.24
2025-01,West Texas,WTX-B02,25,21,6454502.56
2025-01,West Texas,WTX-B02,34,22,8201576.93
2025-01,West Texas,WTX-B02,40,28,10311649.64
2025-01,West Texas,WTX-B03,28,20,7354394.15
2025-01,West Texas,WTX-B03,61,49,14341595.59
2025-01,West Texas,WTX-B03,35,22,8384714.96
2025-01,West Texas,WTX-B04,29,20,7178028.73
2025-01,West Texas,WTX-B04,37,25,9655550.15
2025-01,West Texas,WTX-B04,44,30,11278085.42
2025-01,West Texas,WTX-B05,45,32,11131989.67
2025-01,West Texas,WTX-B05,32,25,7775907.75
2025-01,West Texas,WTX-B05,42,28,10377839.37
2025-01,West Texas,WTX-B06,50,33,12491461.88
2025-01,West Texas,WTX-B06,33,18,8263866.96
2025-01,West Texas,WTX-B06,47,27,11329343.92
2025-01,West Texas,WTX-B07,37,27,8971984.5
2025-01,West Texas,WTX-B07,31,17,7889481.09
2025-01,West Texas,WTX-B07,33,26,8381416.11
2025-01,West Texas,WTX-B08,45,29,11756293.35
2025-01,West Texas,WTX-B08,34,23,8402670.8
2025-01,West Texas,WTX-B08,21,14,5433644.66
2025-01,West Texas,WTX-B09,53,43,12679631.1
2025-01,West Texas,WTX-B09,36,21,8683937.4
2025-01,West Texas,WTX-B09,54,44,13834039.67
2025-01,West Texas,WTX-B10,41,23,10039975.45
2025-01,West Texas,WTX-B10,40,30,10310006.37
2025-01,West Texas,WTX-B10,37,20,9328224.09
2025-02,South Texas,SATX-B01,36,21,9213644.82
2025-02,South Texas,SATX-B01,63,35,15363240.07
2025-02,South Texas,SATX-B01,49,41,12178056.96
2025-02,South Texas,SATX-B02,29,23,7347691.72
2025-02,South Texas,SATX-B02,27,22,6762256.2
2025-02,South Texas,SATX-B02,48,36,12345871.76
2025-02,South Texas,SATX-B03,34,25,8332408.98
2025-02,South Texas,SATX-B03,36,28,8580639.72
2025-02,South Texas,SATX-B03,37,29,9684167.64
2025-02,South Texas,SATX-B04,44,27,11347682.76
2025-02,South Texas,SATX-B04,30,17,7227835.16
2025-02,South Texas,SATX-B04,31,21,7581402.73
2025-02,South Texas,SATX-B05,49,28,12692053.03
2025-02,South Texas,SATX-B05,41,27,10505179.63
2025-02,South Texas,SATX-B05,31,23,7962529.93
2025-02,South Texas,SATX-B06,60,36,14622574.05
2025-02,South Texas,SATX-B06,51,35,13042266.75
2025-02,South Texas,SATX-B06,31,25,8296638.17
2025-02,South Texas,SATX-B07,52,41,12996801.38
2025-02,South Texas,SATX-B07,25,16,6155429.44
2025-02,South Texas,SATX-B07,34,24,8668376.96
2025-02,South Texas,SATX-B08,34,25,8805466.69
2025-02,South Texas,SATX-B08,35,27,8669198.97
2025-02,South Texas,SATX-B08,37,29,9104655.21
2025-02,South Texas,SATX-B09,41,34,10235199.69
2025-02,South Texas,SATX-B09,35,20,9256125.29
2025-02,South Texas,SATX-B09,38,31,9449815.51
2025-02,South Texas,SATX-B10,49,32,12494567.21
2025-02,South Texas,SATX-B10,28,19,6838502.7
2025-02,South Texas,SATX-B10,60,37,15394671.45
2025-02,Central Texas,ATX-B01,19,13,4714238.37
2025-02,Central Texas,ATX-B01,22,14,5834597.25
2025-02,Central Texas,ATX-B01,48,38,12431914.26
2025-02,Central Texas,ATX-B02,46,33,10975534.58
2025-02,Central Texas,ATX-B02,37,23,8568764.37
2025-02,Central Texas,ATX-B02,36,20,8867476.52
2025-02,Central Texas,ATX-B03,51,42,13269966.8
2025-02,Central Texas,ATX-B03,60,50,14335003.49
2025-02,Central Texas,ATX-B03,49,28,12278322.8
2025-02,Central Texas,ATX-B04,37,26,8854225.77
2025-02,Central Texas,ATX-B04,34,26,8465586.86
2025-02,Central Texas,ATX-B04,27,18,6844752.28
2025-02,Central Texas,ATX-B05,48,33,12289904.17
2025-02,Central Texas,ATX-B05,30,19,7914612.49
2025-02,Central Texas,ATX-B05,30,18,7694223.53
2025-02,Central Texas,ATX-B06,21,15,5293759.25
2025-02,Central Texas,ATX-B06,43,27,10469980.33
2025-02,Central Texas,ATX-B06,47,34,11484589.49
2025-02,Central Texas,ATX-B07,39,29,9845612.67
2025-02,Central Texas,ATX-B07,38,31,9305232.17
2025-02,Central Texas,ATX-B07,21,12,5305687.11
2025-02,Central Texas,ATX-B08,49,32,12782071.27
2025-02,Central Texas,ATX-B08,44,28,10919363.48
2025-02,Central Texas,ATX-B08,42,33,9945944.12
2025-02,Central Texas,ATX-B09,34,25,8638635.47
2025-02,Central Texas,ATX-B09,25,19,5916331.02
2025-02,Central Texas,ATX-B09,33,21,7558812.84
2025-02,Central Texas,ATX-B10,35,26,8708027.69
2025-02,Central Texas,ATX-B10,26,20,6441517.88
2025-02,Central Texas,ATX-B10,39,24,10191368.51
2025-02,North Texas,DFW-B01,26,16,6687559.57
2025-02,North Texas,DFW-B01,35,29,8583281.5
2025-02,North Texas,DFW-B01,17,13,4295691.67
2025-02,North Texas,DFW-B02,23,14,5558564.57
2025-02,North Texas,DFW-B02,24,18,5807176.21
2025-02,North Texas,DFW-B02,46,26,10881068.03
2025-02,North Texas,DFW-B03,36,29,8634394.0
2025-02,North Texas,DFW-B03,55,34,13252112.45
2025-02,North Texas,DFW-B03,31,18,7630219.99
2025-02,North Texas,DFW-B04,19,13,4900986.84
2025-02,North Texas,DFW-B04,21,13,5353482.46
2025-02,North Texas,DFW-B04,46,27,11641852.77
2025-02,North Texas,DFW-B05,46,30,10753814.76
2025-02,North Texas,DFW-B05,42,29,10165361.48
2025-02,North Texas,DFW-B05,37,29,8833534.67
2025-02,North Texas,DFW-B06,31,22,7797439.49
2025-02,North Texas,DFW-B06,49,36,12510109.88
2025-02,North Texas,DFW-B06,44,33,10725098.66
2025-02,North Texas,DFW-B07,39,25,9638279.21
2025-02,North Texas,DFW-B07,28,20,7147685.02
2025-02,North Texas,DFW-B07,50,31,12396781.79
2025-02,North Texas,DFW-B08,40,31,10066772.31
2025-02,North Texas,DFW-B08,27,19,7057719.59
2025-02,North Texas,DFW-B08,29,16,7549843.61
2025-02,North Texas,DFW-B09,41,28,10019182.99
2025-02,North Texas,DFW-B09,40,27,10544137.37
2025-02,North Texas,DFW-B09,36,23,8978421.15
2025-02,North Texas,DFW-B10,48,38,11331698.75
2025-02,North Texas,DFW-B10,36,20,8988094.89
2025-02,North Texas,DFW-B10,45,34,11253994.28
2025-02,East Texas,HOU-B01,45,33,11415615.24
2025-02,East Texas,HOU-B01,37,29,9270164.36
2025-02,East Texas,HOU-B01,33,25,8466558.77
2025-02,East Texas,HOU-B02,34,22,8366209.0
2025-02,East Texas,HOU-B02,42,29,9601345.44
2025-02,East Texas,HOU-B02,24,15,6300769.75
2025-02,East Texas,HOU-B03,43,34,10950132.93
2025-02,East Texas,HOU-B03,28,21,6996644.98
2025-02,East Texas,HOU-B03,37,21,8834751.62
2025-02,East Texas,HOU-B04,38,31,9536960.02
2025-02,East Texas,HOU-B04,38,29,9838078.59
2025-02,East Texas,HOU-B04,52,35,13199678.75
2025-02,East Texas,HOU-B05,38,31,9947361.87
2025-02,East Texas,HOU-B05,10,7,2412812.51
2025-02,East Texas,HOU-B05,42,25,10933058.11
2025-02,East Texas,HOU-B06,45,34,11237520.39
2025-02,East Texas,HOU-B06,61,48,15020754.94
2025-02,East Texas,HOU-B06,26,16,6545946.71
2025-02,East Texas,HOU-B07,42,23,9897526.33
2025-02,East Texas,HOU-B07,43,25,10609323.99
2025-02,East Texas,HOU-B07,37,26,8793138.52
2025-02,East Texas,HOU-B08,36,28,9444955.62
2025-02,East Texas,HOU-B08,31,18,7816756.87
2025-02,East Texas,HOU-B08,19,14,4561178.12
2025-02,East Texas,HOU-B09,21,12,5473131.9
2025-02,East Texas,HOU-B09,44,29,10488720.56
2025-02,East Texas,HOU-B09,27,20,6762625.09
2025-02,East Texas,HOU-B10,35,24,8932527.51
2025-02,East Texas,HOU-B10,31,22,7796574.48
2025-02,East Texas,HOU-B10,49,37,12519330.29
2025-02,West Texas,WTX-B01,27,21,7224475.55
2025-02,West Texas,WTX-B01,39,32,9937492.77
2025-02,West Texas,WTX-B01,50,34,13446163.11
2025-02,West Texas,WTX-B02,40,26,9480811.09
2025-02,West Texas,WTX-B02,43,28,10736528.23
2025-02,West Texas,WTX-B02,29,16,7216998.36
2025-02,West Texas,WTX-B03,43,33,11250669.46
2025-02,West Texas,WTX-B03,42,26,10118604.88
2025-02,West Texas,WTX-B03,36,21,8780423.63
2025-02,West Texas,WTX-B04,37,26,9149632.8
2025-02,West Texas,WTX-B04,36,26,8988056.13
2025-02,West Texas,WTX-B04,24,14,5886470.12
2025-02,West Texas,WTX-B05,30,18,7931635.22
2025-02,West Texas,WTX-B05,46,37,12166200.55
2025-02,West Texas,WTX-B05,42,31,10384255.66
2025-02,West Texas,WTX-B06,43,29,10514320.1
2025-02,West Texas,WTX-B06,27,22,7081809.86
2025-02,West Texas,WTX-B06,42,34,10471415.41
2025-02,West Texas,WTX-B07,48,40,11757984.27
2025-02,West Texas,WTX-B07,35,24,8305167.32
2025-02,West Texas,WTX-B07,32,21,7763439.92
2025-02,West Texas,WTX-B08,41,31,10219209.15
2025-02,West Texas,WTX-B08,42,31,10276327.0
2025-02,West Texas,WTX-B08,41,34,10222214.98
2025-02,West Texas,WTX-B09,49,28,12554559.19
2025-02,West Texas,WTX-B09,24,14,6015618.99
2025-02,West Texas,WTX-B09,36,24,9077198.52
2025-02,West Texas,WTX-B10,27,17,6795536.06
2025-02,West Texas,WTX-B10,22,13,5377653.71
2025-02,West Texas,WTX-B10,47,29,11817346.87
2025-03,South Texas,SATX-B01,45,34,10861368.17
2025-03,South Texas,SATX-B01,28,17,7260629.79
2025-03,South Texas,SATX-B01,51,34,12690083.76
2025-03,South Texas,SATX-B02,28,18,6942779.1
2025-03,South Texas,SATX-B02,35,23,8759070.94
2025-03,South Texas,SATX-B02,46,34,11893728.14
2025-03,South Texas,SATX-B03,54,38,13623013.98
2025-03,South Texas,SATX-B03,31,25,7650283.79
2025-03,South Texas,SATX-B03,50,36,12467573.16
2025-03,South Texas,SATX-B04,50,37,12736814.73
2025-03,South Texas,SATX-B04,43,34,9892473.19
2025-03,South Texas,SATX-B04,26,15,6175416.38
2025-03,South Texas,SATX-B05,29,19,7663870.04
2025-03,South Texas,SATX-B05,35,25,8804580.28
2025-03,South Texas,SATX-B05,46,27,11687563.37
2025-03,South Texas,SATX-B06,42,34,10748487.19
2025-03,South Texas,SATX-B06,69,56,16682586.08
2025-03,South Texas,SATX-B06,38,24,9779603.54
2025-03,South Texas,SATX-B07,24,15,5713447.24
2025-03,South Texas,SATX-B07,46,26,11344410.02
2025-03,South Texas,SATX-B07,30,19,7624372.55
2025-03,South Texas,SATX-B08,39,30,9695348.91
2025-03,South Texas,SATX-B08,37,25,9358264.96
2025-03,South Texas,SATX-B08,50,38,12465982.26
2025-03,South Texas,SATX-B09,60,48,15075885.54
2025-03,South Texas,SATX-B09,39,32,9746366.59
2025-03,South Texas,SATX-B09,42,29,11060198.3
2025-03,South Texas,SATX-B10,42,31,9776499.24
2025-03,South Texas,SATX-B10,56,45,13718112.96
2025-03,South Texas,SATX-B10,38,25,9138537.29
2025-03,Central Texas,ATX-B01,29,21,7440719.33
2025-03,Central Texas,ATX-B01,37,30,9543915.31
2025-03,Central Texas,ATX-B01,52,28,13003655.99
2025-03,Central Texas,ATX-B02,24,19,6137133.4
2025-03,Central Texas,ATX-B02,49,36,11806197.54
2025-03,Central Texas,ATX-B02,23,18,5621599.41
2025-03,Central Texas,ATX-B03,37,27,9664171.47
2025-03,Central Texas,ATX-B03,51,34,12901888.04
2025-03,Central Texas,ATX-B03,30,21,7282343.31
2025-03,Central Texas,ATX-B04,19,10,4482291.13
2025-03,Central Texas,ATX-B04,30,18,7666839.66
2025-03,Central Texas,ATX-B04,25,18,6158719.36
2025-03,Central Texas,ATX-B05,31,22,7227491.5
2025-03,Central Texas,ATX-B05,35,28,8636876.8
2025-03,Central Texas,ATX-B05,20,11,4763016.68
2025-03,Central Texas,ATX-B06,69,49,17188566.32
2025-03,Central Texas,ATX-B06,31,19,7888170.13
2025-03,Central Texas,ATX-B06,39,23,9398540.39
2025-03,Central Texas,ATX-B07,38,22,9367527.59
2025-03,Central Texas,ATX-B07,42,24,11113535.06
2025-03,Central Texas,ATX-B07,43,27,10345234.14
2025-03,Central Texas,ATX-B08,22,12,5640516.02
2025-03,Central Texas,ATX-B08,33,22,8100824.03
2025-03,Central Texas,ATX-B08,27,14,6930688.35
2025-03,Central Texas,ATX-B09,64,53,16223808.91
2025-03,Central Texas,ATX-B09,32,23,8630015.03
2025-03,Central Texas,ATX-B09,28,17,6830909.97
2025-03,Central Texas,ATX-B10,56,39,14013742.48
2025-03,Central Texas,ATX-B10,41,32,10153999.17
2025-03,Central Texas,ATX-B10,49,33,11760174.09
2025-03,North Texas,DFW-B01,59,48,14871186.38
2025-03,North Texas,DFW-B01,20,15,4992719.7
2025-03,North Texas,DFW-B01,34,27,8140321.5
2025-03,North Texas,DFW-B02,33,20,8660863.41
2025-03,North Texas,DFW-B02,26,15,6313049.64
2025-03,North Texas,DFW-B02,31,21,7959657.06
2025-03,North Texas,DFW-B03,41,27,10235478.35
2025-03,North Texas,DFW-B03,56,37,14692266.5
2025-03,North Texas,DFW-B03,33,23,8224455.33
2025-03,North Texas,DFW-B04,28,16,7003611.08
2025-03,North Texas,DFW-B04,27,16,6847162.68
2025-03,North Texas,DFW-B04,35,22,8901604.35
2025-03,North Texas,DFW-B05,39,21,9289955.16
2025-03,North Texas,DFW-B05,42,34,11186198.63
2025-03,North Texas,DFW-B05,44,34,10835901.61
2025-03,North Texas,DFW-B06,37,22,8959959.72
2025-03,North Texas,DFW-B06,31,22,7529138.93
2025-03,North Texas,DFW-B06,45,26,11207793.75
2025-03,North Texas,DFW-B07,33,19,8557131.28
2025-03,North Texas,DFW-B07,35,26,8975777.56
2025-03,North Texas,DFW-B07,29,20,7844036.69
2025-03,North Texas,DFW-B08,35,26,8814584.22
2025-03,North Texas,DFW-B08,44,29,10747551.97
2025-03,North Texas,DFW-B08,29,20,7186282.4
2025-03,North Texas,DFW-B09,39,30,9414705.76
2025-03,North Texas,DFW-B09,38,32,8984427.55
2025-03,North Texas,DFW-B09,48,32,12184553.7
2025-03,North Texas,DFW-B10,37,24,9155934.1
2025-03,North Texas,DFW-B10,35,26,9020135.57
2025-03,North Texas,DFW-B10,46,30,12105849.15
2025-03,East Texas,HOU-B01,21,12,5400883.71
2025-03,East Texas,HOU-B01,50,32,11967352.75
2025-03,East Texas,HOU-B01,25,16,6116309.02
2025-03,East Texas,HOU-B02,55,38,13465154.0
2025-03,East Texas,HOU-B02,66,54,16551298.26
2025-03,East Texas,HOU-B02,40,32,9810105.4
2025-03,East Texas,HOU-B03,44,24,10879563.67
2025-03,East Texas,HOU-B03,42,31,10541486.7
2025-03,East Texas,HOU-B03,34,28,8478921.55
2025-03,East Texas,HOU-B04,35,26,8741529.25
2025-03,East Texas,HOU-B04,29,17,7238042.21
2025-03,East Texas,HOU-B04,41,30,10022518.59
2025-03,East Texas,HOU-B05,53,42,13260359.1
2025-03,East Texas,HOU-B05,32,23,8437557.03
2025-03,East Texas,HOU-B05,26,21,6772364.37
2025-03,East Texas,HOU-B06,43,23,10462705.78
2025-03,East Texas,HOU-B06,37,24,9051170.65
2025-03,East Texas,HOU-B06,44,30,10514812.19
2025-03,East Texas,HOU-B07,39,30,9731919.43
2025-03,East Texas,HOU-B07,51,38,13133176.84
2025-03,East Texas,HOU-B07,33,20,8171363.16
2025-03,East Texas,HOU-B08,37,21,9248962.3
2025-03,East Texas,HOU-B08,47,26,11081591.96
2025-03,East Texas,HOU-B08,38,31,9660302.15
2025-03,East Texas,HOU-B09,47,34,12042126.32
2025-03,East Texas,HOU-B09,54,39,14079055.57
2025-03,East Texas,HOU-B09,42,32,10510814.19
2025-03,East Texas,HOU-B10,44,27,11114592.13
2025-03,East Texas,HOU-B10,39,27,9483572.93
2025-03,East Texas,HOU-B10,37,26,9620738.74
2025-03,West Texas,WTX-B01,34,24,8508877.76
2025-03,West Texas,WTX-B01,36,26,9091603.63
2025-03,West Texas,WTX-B01,28,16,7072241.04
2025-03,West Texas,WTX-B02,39,24,9828938.65
2025-03,West Texas,WTX-B02,45,32,10896363.26
2025-03,West Texas,WTX-B02,33,26,8314140.48
2025-03,West Texas,WTX-B03,24,16,5820984.72
2025-03,West Texas,WTX-B03,50,41,12378606.55
2025-03,West Texas,WTX-B03,47,36,11594375.5
2025-03,West Texas,WTX-B04,23,18,5852360.86
2025-03,West Texas,WTX-B04,40,26,9970280.16
2025-03,West Texas,WTX-B04,51,41,12191643.78
2025-03,West Texas,WTX-B05,50,31,12629863.29
2025-03,West Texas,WTX-B05,12,6,3105426.83
2025-03,West Texas,WTX-B05,59,42,15074243.53
2025-03,West Texas,WTX-B06,44,25,11566267.29
2025-03,West Texas,WTX-B06,42,26,10184443.73
2025-03,West Texas,WTX-B06,38,27,9260381.39
2025-03,West Texas,WTX-B07,52,38,12610293.18
2025-03,West Texas,WTX-B07,51,37,12435142.45
2025-03,West Texas,WTX-B07,48,26,12790980.48
2025-03,West Texas,WTX-B08,30,24,7855412.71
2025-03,West Texas,WTX-B08,43,26,11177753.38
2025-03,West Texas,WTX-B08,34,23,8198664.03
2025-03,West Texas,WTX-B09,41,24,9631349.79
2025-03,West Texas,WTX-B09,57,38,14340975.34
2025-03,West Texas,WTX-B09,25,16,6488252.14
2025-03,West Texas,WTX-B10,39,28,10599559.99
2025-03,West Texas,WTX-B10,31,17,7401042.38
2025-03,West Texas,WTX-B10,27,21,6939893.88
2025-04,South Texas,SATX-B01,20,14,4976102.16
2025-04,South Texas,SATX-B01,50,29,11694799.75
2025-04,South Texas,SATX-B01,53,34,12847730.55
2025-04,South Texas,SATX-B02,38,29,9879205.13
2025-04,South Texas,SATX-B02,31,18,7920435.14
2025-04,South Texas,SATX-B02,37,20,8760885.93
2025-04,South Texas,SATX-B03,53,44,12429946.8
2025-04,South Texas,SATX-B03,53,37,13279717.51
2025-04,South Texas,SATX-B03,39,28,9692419.95
2025-04,South Texas,SATX-B04,32,19,7822290.76
2025-04,South Texas,SATX-B04,34,23,8868034.81
2025-04,South Texas,SATX-B04,23,16,5706036.54
2025-04,South Texas,SATX-B05,43,29,10913658.69
2025-04,South Texas,SATX-B05,17,13,4291157.36
2025-04,South Texas,SATX-B05,46,35,11772715.15
